"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"646","Winter flounder","Georges Bank","revenue_hist","Social","mean of last 10 years vs historic mean",0.414617474114713,24,34,6,0.666666666666667,10.3659619224759,26,53,"Winter flounder - Georges Bank","Winter flounder, 10.37"
"647","Winter flounder","Gulf of Maine","bbmsy","Biological","2004",0.839999973773956,20,41,7,0.48780487804878,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"648","Winter flounder","Gulf of Maine","ffmsy","Social","2016",0.374000012874603,14,36,7,0.388888888888889,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"649","Winter flounder","Gulf of Maine","asmt_catch","Social","2012",381,2,43,7,0.0465116279069767,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"650","Winter flounder","Gulf of Maine","recruitment","Biological",NA,NA,NA,NA,7,0.5,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"651","Winter flounder","Gulf of Maine","abundance","Biological","mean of last 10 years vs historic mean",0.581613305162793,31,37,7,0.837837837837838,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"652","Winter flounder","Gulf of Maine","biomass_fall","Biological","mean of last 10 years vs historic mean",1.35690313604441,30,51,7,0.588235294117647,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"653","Winter flounder","Gulf of Maine","biomass_spring","Biological","mean of last 10 years vs historic mean",2.03362578908975,12,51,7,0.235294117647059,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"654","Winter flounder","Gulf of Maine","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.867975184938336,41,51,7,0.803921568627451,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"655","Winter flounder","Gulf of Maine","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.852138136478141,40,51,7,0.784313725490196,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"656","Winter flounder","Gulf of Maine","max_length_fall","Biological","mean of last 10 years vs historic mean",0.959848258298525,30,51,7,0.588235294117647,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"657","Winter flounder","Gulf of Maine","max_length_spring","Biological","mean of last 10 years vs historic mean",0.994626754671377,17,51,7,0.333333333333333,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"658","Winter flounder","Gulf of Maine","diet","Biological","all",12,4,11,7,0.363636363636364,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"659","Winter flounder","Gulf of Maine","rec_catch","Social","average of 2014 - 2019 data",211765,20,31,7,0.645161290322581,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"660","Winter flounder","Gulf of Maine","com_catch_max","Social","1980",25909000,24,36,7,0.666666666666667,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"661","Winter flounder","Gulf of Maine","com_catch_5yr","Social","average of 2014 - 2019 data",3198833,20,35,7,0.571428571428571,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"662","Winter flounder","Gulf of Maine","com_catch_hist","Social","mean of last 10 years vs historic mean",0.257266614341049,25,34,7,0.694444444444444,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"663","Winter flounder","Gulf of Maine","revenue_max","Social","1984",39909614.8048485,30,36,7,0.833333333333333,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"664","Winter flounder","Gulf of Maine","revenue_5yr","Social","average of 2014 - 2019 data",7272568.31348819,30,35,7,0.857142857142857,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"665","Winter flounder","Gulf of Maine","revenue_hist","Social","mean of last 10 years vs historic mean",0.414617474114713,24,34,7,0.666666666666667,10.8928567596573,33,53,"Winter flounder - Gulf of Maine","Winter flounder, 10.89"
"666","Winter flounder","Southern New England / Mid","bbmsy","Biological","2016",0.177000001072884,34,41,5,0.829268292682927,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"667","Winter flounder","Southern New England / Mid","ffmsy","Social","2016",0.617999970912933,20,36,5,0.555555555555556,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"668","Winter flounder","Southern New England / Mid","asmt_catch","Social","1981",15764,23,43,5,0.534883720930233,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"669","Winter flounder","Southern New England / Mid","recruitment","Biological","mean of last 10 years vs historic mean",0.201509388951235,19,20,5,0.95,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"670","Winter flounder","Southern New England / Mid","abundance","Biological","mean of last 10 years vs historic mean",0.675148846207811,30,37,5,0.810810810810811,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"671","Winter flounder","Southern New England / Mid","biomass_fall","Biological","mean of last 10 years vs historic mean",1.48611479712458,28,51,5,0.549019607843137,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"672","Winter flounder","Southern New England / Mid","biomass_spring","Biological","mean of last 10 years vs historic mean",0.822245879363135,37,51,5,0.725490196078431,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"673","Winter flounder","Southern New England / Mid","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.987677834637957,15,51,5,0.294117647058824,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"674","Winter flounder","Southern New England / Mid","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.979313687638467,14,51,5,0.274509803921569,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"675","Winter flounder","Southern New England / Mid","max_length_fall","Biological","mean of last 10 years vs historic mean",1.00463540593468,20,51,5,0.392156862745098,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"676","Winter flounder","Southern New England / Mid","max_length_spring","Biological","mean of last 10 years vs historic mean",1.03303374907601,9,51,5,0.176470588235294,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"677","Winter flounder","Southern New England / Mid","diet","Biological","all",14,2,11,5,0.181818181818182,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"678","Winter flounder","Southern New England / Mid","rec_catch","Social","average of 2014 - 2019 data",211765,20,31,5,0.645161290322581,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"679","Winter flounder","Southern New England / Mid","com_catch_max","Social","1980",25909000,24,36,5,0.666666666666667,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"680","Winter flounder","Southern New England / Mid","com_catch_5yr","Social","average of 2014 - 2019 data",3198833,20,35,5,0.571428571428571,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"681","Winter flounder","Southern New England / Mid","com_catch_hist","Social","mean of last 10 years vs historic mean",0.257266614341049,25,34,5,0.694444444444444,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"682","Winter flounder","Southern New England / Mid","revenue_max","Social","1984",39909614.8048485,30,36,5,0.833333333333333,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"683","Winter flounder","Southern New England / Mid","revenue_5yr","Social","average of 2014 - 2019 data",7272568.31348819,30,35,5,0.857142857142857,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"684","Winter flounder","Southern New England / Mid","revenue_hist","Social","mean of last 10 years vs historic mean",0.414617474114713,24,34,5,0.666666666666667,11.2089450976852,37,53,"Winter flounder - Southern New England / Mid","Winter flounder, 11.21"
"685","Winter skate","Georges Bank / Southern New England","bbmsy","Biological","2018",1.27600002288818,13,41,5,0.317073170731707,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"686","Winter skate","Georges Bank / Southern New England","ffmsy","Social",NA,NA,NA,NA,5,0.5,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"687","Winter skate","Georges Bank / Southern New England","asmt_catch","Social","1990",18876,27,43,5,0.627906976744186,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"688","Winter skate","Georges Bank / Southern New England","recruitment","Biological",NA,NA,NA,NA,5,0.5,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"689","Winter skate","Georges Bank / Southern New England","abundance","Biological","mean of last 10 years vs historic mean",1.34401792068472,12,37,5,0.324324324324324,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"690","Winter skate","Georges Bank / Southern New England","biomass_fall","Biological","mean of last 10 years vs historic mean",2.02268994720611,18,51,5,0.352941176470588,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"691","Winter skate","Georges Bank / Southern New England","biomass_spring","Biological","mean of last 10 years vs historic mean",1.34284458856158,29,51,5,0.568627450980392,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"692","Winter skate","Georges Bank / Southern New England","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.918862120254813,29,51,5,0.568627450980392,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"693","Winter skate","Georges Bank / Southern New England","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.96739720165534,17,51,5,0.333333333333333,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"694","Winter skate","Georges Bank / Southern New England","max_length_fall","Biological","mean of last 10 years vs historic mean",0.983843634084077,24,51,5,0.470588235294118,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"695","Winter skate","Georges Bank / Southern New England","max_length_spring","Biological","mean of last 10 years vs historic mean",0.979175093037933,22,51,5,0.431372549019608,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"696","Winter skate","Georges Bank / Southern New England","diet","Biological","all",13,3,11,5,0.272727272727273,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"697","Winter skate","Georges Bank / Southern New England","rec_catch","Social","average of 2014 - 2019 data",44358,15,31,5,0.483870967741935,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"698","Winter skate","Georges Bank / Southern New England","com_catch_max","Social","2018",11828970,21,36,5,0.583333333333333,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"699","Winter skate","Georges Bank / Southern New England","com_catch_5yr","Social","average of 2014 - 2019 data",11828970,29,35,5,0.828571428571429,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"700","Winter skate","Georges Bank / Southern New England","com_catch_hist","Social","mean of last 10 years vs historic mean",1.98608799679182,6,34,5,0.166666666666667,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"701","Winter skate","Georges Bank / Southern New England","revenue_max","Social","2018",3459306.74562503,14,36,5,0.388888888888889,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"702","Winter skate","Georges Bank / Southern New England","revenue_5yr","Social","average of 2014 - 2019 data",3459306.74562503,19,35,5,0.542857142857143,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"703","Winter skate","Georges Bank / Southern New England","revenue_hist","Social","mean of last 10 years vs historic mean",2.12467239032144,5,34,5,0.138888888888889,8.40059925755421,15,53,"Winter skate - Georges Bank / Southern New England","Winter skate, 8.4"
"704","Witch flounder","Atlantic","bbmsy","Biological","2014",0.219999998807907,32,41,8,0.780487804878049,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"705","Witch flounder","Atlantic","ffmsy","Social","2014",2.46000003814697,34,36,8,0.944444444444444,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"706","Witch flounder","Atlantic","asmt_catch","Social",NA,NA,NA,NA,8,0.5,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"707","Witch flounder","Atlantic","recruitment","Biological",NA,NA,NA,NA,8,0.5,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"708","Witch flounder","Atlantic","abundance","Biological",NA,NA,NA,NA,8,0.5,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"709","Witch flounder","Atlantic","biomass_fall","Biological","mean of last 10 years vs historic mean",1.03303035304717,37,51,8,0.725490196078431,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"710","Witch flounder","Atlantic","biomass_spring","Biological","mean of last 10 years vs historic mean",0.688334756398406,42,51,8,0.823529411764706,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"711","Witch flounder","Atlantic","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.788421770500419,46,51,8,0.901960784313726,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"712","Witch flounder","Atlantic","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.816839570354396,44,51,8,0.862745098039216,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"713","Witch flounder","Atlantic","max_length_fall","Biological","mean of last 10 years vs historic mean",0.858519848694309,44,51,8,0.862745098039216,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"714","Witch flounder","Atlantic","max_length_spring","Biological","mean of last 10 years vs historic mean",0.880205876938182,40,51,8,0.784313725490196,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"715","Witch flounder","Atlantic","diet","Biological","all",9,7,11,8,0.636363636363636,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"716","Witch flounder","Atlantic","rec_catch","Social",NA,NA,NA,NA,8,0.5,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"717","Witch flounder","Atlantic","com_catch_max","Social","1954",8649300,16,36,8,0.444444444444444,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
"718","Witch flounder","Atlantic","com_catch_5yr","Social","average of 2014 - 2019 data",1615601,15,35,8,0.428571428571429,12.5411278184592,51,53,"Witch flounder - Atlantic","Witch flounder, 12.54"
