"Species","Region","Indicator","category","Year","Value","rank","n_years_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank"
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2000-2004 mean",559209.617280318,1,61,6,0.0153846153846154,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2001-2005 mean",634282.274270156,6,60,6,0.0923076923076923,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2002-2006 mean",733248.969068103,8,64,6,0.123076923076923,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2003-2007 mean",840996.241720045,10,65,6,0.153846153846154,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2004-2008 mean",1070589.02394492,12,63,6,0.184615384615385,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2005-2009 mean",1353020.68779238,16,65,6,0.246153846153846,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2006-2010 mean",1625992.56697552,18,64,6,0.276923076923077,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2007-2011 mean",2049970.02572546,20,53,6,0.307692307692308,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2008-2012 mean",3046874.40022332,22,55,6,0.338461538461538,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2009-2013 mean",3641085.61391943,23,58,6,0.353846153846154,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2010-2014 mean",4460553.87444709,25,60,6,0.384615384615385,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2011-2015 mean",5351772.12077706,27,61,6,0.415384615384615,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2012-2016 mean",5804164.70970223,28,62,6,0.430769230769231,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2013-2017 mean",5875822.0634632,29,63,6,0.446153846153846,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2014-2018 mean",5963848.87501835,30,65,6,0.461538461538462,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","2015-2019 mean",6011509.02566533,31,65,6,0.476923076923077,8.92258039760987,32
